取引日時,商品カテゴリ,商品ID,商品名,商品単価,原価,数量
2021/11/02 14:59:26,入場料,8000185,減免0円　手帳,0,,2
2021/11/02 14:59:26,入場料,8000181,入場料600円,600,,2
2021/11/02 14:59:44,カフェ,8000324,喫茶 800円,800,,2
2021/11/02 14:59:44,入場料,8000181,入場料600円,600,,2
2021/11/02 14:59:44,イベント,8000319,予約制入場手数料,200,,2
2021/11/02 15:02:04,カフェ,8000361,どら焼き  0円,0,,1
2021/11/02 15:02:04,カフェ,8000325,抹茶 0円,0,,1
2021/11/02 15:13:35,イベント,8000111,1000円イベント（入場料別）,1000,,1
2021/11/02 15:13:35,カフェ,8000324,喫茶 800円,800,,1
2021/11/02 15:13:35,入場料,8000181,入場料600円,600,,1
2021/11/02 15:13:35,イベント,8000319,予約制入場手数料,200,,1
2021/11/02 15:22:43,カフェ,8000361,どら焼き  0円,0,,2
2021/11/02 15:22:43,カフェ,8000325,抹茶 0円,0,,2
2021/11/02 15:29:11,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/02 15:29:11,カフェ,8000397,スパークリングロゼワイン　0円,0,,1
2021/11/02 15:29:11,カフェ,8000361,どら焼き  0円,0,,1
2021/11/02 15:29:11,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/02 15:49:46,カフェ,8000361,どら焼き  0円,0,,1
2021/11/02 15:49:46,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/02 15:49:46,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/02 15:49:46,カフェ,8000325,抹茶 0円,0,,1
2021/11/02 15:58:42,カフェ,8000324,喫茶 800円,800,,2
2021/11/02 15:58:42,入場料,8000181,入場料600円,600,,2
2021/11/02 15:58:42,イベント,8000319,予約制入場手数料,200,,2
2021/11/02 16:21:51,入場料,8000181,入場料600円,600,,1
2021/11/02 16:24:10,カフェ,8000324,喫茶 800円,800,,1
2021/11/02 16:24:10,イベント,8000319,予約制入場手数料,200,,1
2021/11/02 16:38:04,カフェ,8000361,どら焼き  0円,0,,1
2021/11/02 16:38:04,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/02 16:38:04,カフェ,8000325,抹茶 0円,0,,2
2021/11/02 17:59:22,カフェ,8000324,喫茶 800円,800,,24
2021/11/02 17:59:22,入場料,8000181,入場料600円,600,,39
2021/11/02 17:59:22,イベント,8000319,予約制入場手数料,200,,24
2021/11/02 17:59:37,入場料,8000187,施設母屋二階午後,3800,,1
2021/11/03 9:10:41,入場料,8000181,入場料600円,600,,2
2021/11/03 9:16:09,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/03 9:43:43,カフェ,8000324,喫茶 800円,800,,4
2021/11/03 9:43:43,入場料,8000181,入場料600円,600,,4
2021/11/03 9:43:43,イベント,8000319,予約制入場手数料,200,,4
2021/11/03 9:48:33,入場料,8000182,入場料500円,500,,2
2021/11/03 9:55:10,入場料,8000185,減免0円　手帳,0,,2
2021/11/03 9:59:32,入場料,8000181,入場料600円,600,,2
2021/11/03 10:02:09,入場料,8000181,入場料600円,600,,2
2021/11/03 10:09:47,物販,8000094,Cポストカードセット(写真no.6〜9）,480,134.4,1
2021/11/03 10:11:13,カフェ,8000362,ロシアケーキ  0円,0,,4
2021/11/03 10:11:13,カフェ,8000325,抹茶 0円,0,,4
2021/11/03 10:30:14,入場料,8000181,入場料600円,600,,1
2021/11/03 10:50:40,入場料,8000184,減免0円　敬老,0,,2
2021/11/03 10:50:41,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 10:50:41,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/03 10:54:23,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 10:54:23,入場料,8000181,入場料600円,600,,1
2021/11/03 10:54:23,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 10:58:47,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 10:58:47,入場料,8000181,入場料600円,600,,1
2021/11/03 10:58:47,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 11:04:30,カフェ,8000397,スパークリングロゼワイン　0円,0,,1
2021/11/03 11:04:30,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 11:04:30,カフェ,8000427,白桃ジュース,0,,1
2021/11/03 11:12:23,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/03 11:12:23,物販,8000094,Cポストカードセット(写真no.6〜9）,480,134.4,1
2021/11/03 11:15:44,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 11:15:44,入場料,8000181,入場料600円,600,,1
2021/11/03 11:15:44,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 11:17:57,入場料,8000181,入場料600円,600,,3
2021/11/03 11:20:37,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/03 11:20:37,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 11:23:29,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 11:23:29,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 11:25:15,入場料,8000184,減免0円　敬老,0,,2
2021/11/03 11:25:22,入場料,8000181,入場料600円,600,,2
2021/11/03 11:44:14,入場料,8000181,入場料600円,600,,3
2021/11/03 11:47:52,入場料,8000181,入場料600円,600,,1
2021/11/03 11:52:06,入場料,8000181,入場料600円,600,,1
2021/11/03 11:55:25,カフェ,8000397,スパークリングロゼワイン　0円,0,,1
2021/11/03 11:55:25,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 11:55:25,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 11:56:25,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 11:56:25,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 11:58:34,入場料,8000181,入場料600円,600,,1
2021/11/03 12:21:54,入場料,8000181,入場料600円,600,,2
2021/11/03 12:24:11,物販,8000222,どら焼き(単品・持ち帰り),300,194,1
2021/11/03 12:25:02,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2021/11/03 12:25:02,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/03 12:25:02,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 12:25:02,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 12:25:02,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/03 12:25:02,カフェ,8000362,ロシアケーキ  0円,0,,2
2021/11/03 12:27:35,入場料,8000184,減免0円　敬老,0,,1
2021/11/03 12:27:35,入場料,8000181,入場料600円,600,,1
2021/11/03 12:31:00,イベント,8000111,1000円イベント（入場料別）,1000,,2
2021/11/03 12:31:00,カフェ,8000324,喫茶 800円,800,,2
2021/11/03 12:31:00,入場料,8000181,入場料600円,600,,2
2021/11/03 12:31:00,イベント,8000319,予約制入場手数料,200,,2
2021/11/03 12:39:38,入場料,8000181,入場料600円,600,,3
2021/11/03 12:41:20,入場料,8000181,入場料600円,600,,2
2021/11/03 12:42:13,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/03 12:46:52,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 12:46:52,入場料,8000181,入場料600円,600,,1
2021/11/03 12:46:52,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 12:57:16,入場料,8000181,入場料600円,600,,2
2021/11/03 12:59:18,入場料,8000184,減免0円　敬老,0,,1
2021/11/03 13:03:14,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 13:03:14,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 13:03:14,カフェ,8000427,白桃ジュース,0,,1
2021/11/03 13:19:09,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/03 13:19:09,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 13:26:00,入場料,8000185,減免0円　手帳,0,,1
2021/11/03 13:27:59,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 13:27:59,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 13:29:57,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 13:29:57,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 13:32:33,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 13:32:33,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 13:58:24,カフェ,8000324,喫茶 800円,800,,2
2021/11/03 13:58:24,入場料,8000181,入場料600円,600,,2
2021/11/03 13:58:24,イベント,8000319,予約制入場手数料,200,,2
2021/11/03 13:58:56,イベント,8000111,1000円イベント（入場料別）,1000,,1
2021/11/03 13:58:56,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 13:58:56,入場料,8000181,入場料600円,600,,1
2021/11/03 13:58:56,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 13:59:50,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 13:59:50,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 14:01:59,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/03 14:01:59,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 14:05:55,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 14:05:55,カフェ,8000335,ホットコーヒー 0円,0,,2
2021/11/03 14:05:55,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 14:10:16,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 14:10:16,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/03 14:10:41,カフェ,8000361,どら焼き  0円,0,,4
2021/11/03 14:10:41,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/03 14:10:41,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 14:13:51,入場料,8000181,入場料600円,600,,4
2021/11/03 14:14:13,物販,8000020,オリジナル手ぬぐい,600,340,1
2021/11/03 14:21:13,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 14:21:13,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/03 14:21:30,カフェ,8000361,どら焼き  0円,0,,4
2021/11/03 14:21:30,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/03 14:21:30,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 14:27:01,入場料,8000181,入場料600円,600,,1
2021/11/03 14:27:55,入場料,8000181,入場料600円,600,,1
2021/11/03 14:29:33,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 14:29:33,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 14:29:33,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/03 14:29:33,カフェ,8000427,白桃ジュース,0,,1
2021/11/03 14:29:33,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 14:29:33,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/03 14:30:18,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/03 14:30:18,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 14:31:07,カフェ,8000324,喫茶 800円,800,,1
2021/11/03 14:31:07,入場料,8000181,入場料600円,600,,1
2021/11/03 14:31:07,イベント,8000319,予約制入場手数料,200,,1
2021/11/03 14:32:21,物販,8000092,Aポストカードセット(型絵染4枚),600,111.2,1
2021/11/03 14:32:21,物販,8000093,Bポストカードセット(写真no.1〜5）,600,168,1
2021/11/03 14:34:47,イベント,8000111,1000円イベント（入場料別）,1000,,2
2021/11/03 14:34:47,カフェ,8000324,喫茶 800円,800,,2
2021/11/03 14:34:47,入場料,8000181,入場料600円,600,,2
2021/11/03 14:34:47,イベント,8000319,予約制入場手数料,200,,2
2021/11/03 14:45:05,入場料,8000181,入場料600円,600,,1
2021/11/03 14:49:03,カフェ,8000336,アイスコーヒー 0円,0,,1
2021/11/03 14:49:03,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 14:49:03,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/11/03 14:57:01,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 14:57:01,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 15:03:23,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/03 15:03:23,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 15:03:23,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 15:03:23,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 15:05:05,カフェ,8000324,喫茶 800円,800,,2
2021/11/03 15:05:05,入場料,8000181,入場料600円,600,,2
2021/11/03 15:05:05,イベント,8000319,予約制入場手数料,200,,2
2021/11/03 15:07:07,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/03 15:07:07,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 15:12:57,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 15:12:57,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/03 15:12:57,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 15:12:57,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/03 15:12:57,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 15:13:58,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 15:13:58,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/03 15:25:06,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 15:25:06,カフェ,8000335,ホットコーヒー 0円,0,,3
2021/11/03 15:25:06,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 15:25:06,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/03 15:25:25,カフェ,8000324,喫茶 800円,800,,2
2021/11/03 15:25:25,入場料,8000181,入場料600円,600,,2
2021/11/03 15:25:25,イベント,8000319,予約制入場手数料,200,,2
2021/11/03 15:25:34,物販,8000222,どら焼き(単品・持ち帰り),300,194,2
2021/11/03 15:25:34,物販,8000422,紙袋,20,,2
2021/11/03 15:48:59,入場料,8000181,入場料600円,600,,2
2021/11/03 15:49:17,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 15:49:17,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 15:49:17,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/03 15:49:17,カフェ,8000362,ロシアケーキ  0円,0,,1
2021/11/03 15:50:44,入場料,8000181,入場料600円,600,,1
2021/11/03 15:52:35,入場料,8000181,入場料600円,600,,2
2021/11/03 16:10:26,カフェ,8000361,どら焼き  0円,0,,11
2021/11/03 16:10:26,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/03 16:10:26,カフェ,8000335,ホットコーヒー 0円,0,,4
2021/11/03 16:10:26,カフェ,8000362,ロシアケーキ  0円,0,,3
2021/11/03 16:10:26,カフェ,8000427,白桃ジュース,0,,1
2021/11/03 16:10:26,カフェ,8000325,抹茶 0円,0,,7
2021/11/03 16:10:47,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/03 16:10:47,カフェ,8000361,どら焼き  0円,0,,1
2021/11/03 16:18:46,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:18:46,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 16:19:07,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:19:07,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 16:19:49,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:19:49,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 16:26:09,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:26:09,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 16:26:20,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:26:20,カフェ,8000325,抹茶 0円,0,,2
2021/11/03 16:56:23,カフェ,8000361,どら焼き  0円,0,,2
2021/11/03 16:56:23,カフェ,8000363,ほうじ茶 0円,0,,1
2021/11/03 16:56:23,カフェ,8000325,抹茶 0円,0,,1
2021/11/03 20:03:06,物販,8000020,オリジナル手ぬぐい,600,340,1
2021/11/03 20:03:06,物販,8000180,マスキングテープ　黄色,400,200,1
2021/11/03 20:03:06,カフェ,8000324,喫茶 800円,800,,42
2021/11/03 20:03:06,入場料,8000183,入場料100円,100,,3
2021/11/03 20:03:06,入場料,8000181,入場料600円,600,,101
2021/11/03 20:03:06,イベント,8000319,予約制入場手数料,200,,42
2021/11/03 20:03:49,入場料,8000187,施設母屋二階午後,3800,,1
2021/11/04 9:02:47,入場料,8000181,入場料600円,600,,1
2021/11/04 9:25:54,カフェ,8000361,どら焼き  0円,0,,3
2021/11/04 9:25:54,カフェ,8000325,抹茶 0円,0,,3
2021/11/04 9:30:55,入場料,8000182,入場料500円,500,,4
2021/11/04 9:56:18,入場料,8000181,入場料600円,600,,2
2021/11/04 10:10:59,カフェ,8000324,喫茶 800円,800,,2
2021/11/04 10:10:59,入場料,8000181,入場料600円,600,,2
2021/11/04 10:10:59,イベント,8000319,予約制入場手数料,200,,2
2021/11/04 10:13:08,入場料,8000181,入場料600円,600,,1
2021/11/04 10:38:51,カフェ,8000361,どら焼き  0円,0,,2
2021/11/04 10:38:51,カフェ,8000325,抹茶 0円,0,,2
2021/11/04 10:40:12,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 10:40:12,入場料,8000181,入場料600円,600,,1
2021/11/04 10:40:12,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 10:46:43,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 10:46:43,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 10:50:15,入場料,8000185,減免0円　手帳,0,,4
2021/11/04 10:50:15,入場料,8000181,入場料600円,600,,3
2021/11/04 10:53:49,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 10:53:49,入場料,8000181,入場料600円,600,,1
2021/11/04 10:53:49,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 10:55:30,入場料,8000184,減免0円　敬老,0,,1
2021/11/04 10:55:30,入場料,8000181,入場料600円,600,,2
2021/11/04 11:07:15,入場料,8000184,減免0円　敬老,0,,1
2021/11/04 11:16:40,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/04 11:16:40,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 11:16:40,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/04 11:16:40,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 11:24:50,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 11:24:50,入場料,8000181,入場料600円,600,,1
2021/11/04 11:24:50,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 11:36:49,入場料,8000181,入場料600円,600,,2
2021/11/04 11:43:47,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 11:43:47,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 11:58:42,入場料,8000181,入場料600円,600,,1
2021/11/04 11:59:29,入場料,8000181,入場料600円,600,,1
2021/11/04 12:01:22,カフェ,8000336,アイスコーヒー 0円,0,,1
2021/11/04 12:01:22,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 12:08:21,入場料,8000181,入場料600円,600,,2
2021/11/04 12:16:05,入場料,8000181,入場料600円,600,,1
2021/11/04 12:55:43,イベント,8000111,1000円イベント（入場料別）,1000,,1
2021/11/04 12:55:43,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 12:55:43,入場料,8000181,入場料600円,600,,1
2021/11/04 12:55:43,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 12:58:58,入場料,8000181,入場料600円,600,,2
2021/11/04 13:08:11,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 13:08:11,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 13:08:59,カフェ,8000327,クラフトビール 0円,0,,1
2021/11/04 13:08:59,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 13:08:59,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 13:08:59,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/04 13:09:10,カフェ,8000336,アイスコーヒー 0円,0,,1
2021/11/04 13:09:10,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 13:27:50,入場料,8000185,減免0円　手帳,0,,2
2021/11/04 13:27:59,入場料,8000181,入場料600円,600,,1
2021/11/04 13:56:01,入場料,8000181,入場料600円,600,,2
2021/11/04 13:57:18,イベント,8000111,1000円イベント（入場料別）,1000,,2
2021/11/04 13:57:18,カフェ,8000324,喫茶 800円,800,,2
2021/11/04 13:57:18,入場料,8000181,入場料600円,600,,2
2021/11/04 13:57:18,イベント,8000319,予約制入場手数料,200,,2
2021/11/04 14:00:19,入場料,8000183,入場料100円,100,,2
2021/11/04 14:02:20,カフェ,8000324,喫茶 800円,800,,2
2021/11/04 14:02:20,入場料,8000181,入場料600円,600,,2
2021/11/04 14:02:20,イベント,8000319,予約制入場手数料,200,,2
2021/11/04 14:04:18,カフェ,8000361,どら焼き  0円,0,,2
2021/11/04 14:04:18,カフェ,8000363,ほうじ茶 0円,0,,2
2021/11/04 14:08:43,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 14:08:43,カフェ,8000356,在釜 0円,0,,1
2021/11/04 14:08:43,入場料,8000181,入場料600円,600,,1
2021/11/04 14:08:43,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 14:11:56,カフェ,8000356,在釜 0円,0,,2
2021/11/04 14:12:04,入場料,8000181,入場料600円,600,,2
2021/11/04 14:15:15,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2021/11/04 14:15:15,カフェ,8000361,どら焼き  0円,0,,3
2021/11/04 14:15:15,カフェ,8000427,白桃ジュース,0,,1
2021/11/04 14:15:15,カフェ,8000325,抹茶 0円,0,,1
2021/11/04 14:19:06,カフェ,8000324,喫茶 800円,800,,2
2021/11/04 14:19:06,カフェ,8000356,在釜 0円,0,,2
2021/11/04 14:19:06,入場料,8000181,入場料600円,600,,2
2021/11/04 14:19:06,イベント,8000319,予約制入場手数料,200,,2
2021/11/04 14:22:08,入場料,8000181,入場料600円,600,,2
2021/11/04 14:26:03,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 14:26:03,入場料,8000181,入場料600円,600,,1
2021/11/04 14:26:03,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 14:30:32,イベント,8000111,1000円イベント（入場料別）,1000,,2
2021/11/04 14:32:02,入場料,8000181,入場料600円,600,,1
2021/11/04 14:43:22,カフェ,8000361,どら焼き  0円,0,,2
2021/11/04 14:43:22,カフェ,8000325,抹茶 0円,0,,2
2021/11/04 15:02:49,カフェ,8000324,喫茶 800円,800,,1
2021/11/04 15:02:49,入場料,8000181,入場料600円,600,,1
2021/11/04 15:02:49,イベント,8000319,予約制入場手数料,200,,1
2021/11/04 15:06:20,入場料,8000184,減免0円　敬老,0,,2
2021/11/04 15:09:06,物販,8000016,年代史,500,400,1
2021/11/04 15:16:53,カフェ,8000361,どら焼き  0円,0,,2
2021/11/04 15:16:53,カフェ,8000325,抹茶 0円,0,,2
2021/11/04 15:20:36,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 15:20:36,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/04 15:29:56,カフェ,8000336,アイスコーヒー 0円,0,,1
2021/11/04 15:29:56,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 15:44:42,入場料,8000181,入場料600円,600,,1
2021/11/04 15:52:02,カフェ,8000397,スパークリングロゼワイン　0円,0,,1
2021/11/04 15:52:02,カフェ,8000361,どら焼き  0円,0,,1
2021/11/04 16:01:09,入場料,8000181,入場料600円,600,,1
2021/11/04 16:19:49,入場料,8000181,入場料600円,600,,4
2021/11/04 17:10:48,入場料,8000183,入場料100円,100,,1
2021/11/04 17:10:48,入場料,8000181,入場料600円,600,,44
2021/11/04 17:11:25,カフェ,8000324,喫茶 800円,800,,23
2021/11/04 17:11:25,イベント,8000319,予約制入場手数料,200,,23
2021/11/04 17:31:23,入場料,8000181,入場料600円,600,,8
2021/11/04 17:33:24,入場料,8000187,施設母屋二階午後,3800,,1
2021/11/04 17:37:11,カフェ,8000356,在釜 0円,0,,3
2021/11/05 9:02:40,入場料,8000182,入場料500円,500,,2
2021/11/05 9:18:23,茶道,8000303,懐中物レンタル,500,,1
2021/11/05 9:18:23,茶道,8000299,茶の湯サロン体験,1500,,1
2021/11/05 9:18:23,入場料,8000181,入場料600円,600,,1
2021/11/05 9:18:37,入場料,8000181,入場料600円,600,,2
2021/11/05 9:18:46,入場料,8000181,入場料600円,600,,3
2021/11/05 10:09:10,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 10:09:10,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 10:09:10,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/05 10:09:37,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 10:09:37,入場料,8000181,入場料600円,600,,1
2021/11/05 10:09:37,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 10:14:13,カフェ,8000333,ピスタチオ 0円,0,,1
2021/11/05 10:14:13,カフェ,8000331,干菓子2種 0円,0,,1
2021/11/05 10:14:13,カフェ,8000427,白桃ジュース,0,,1
2021/11/05 10:14:13,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 10:14:38,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 10:14:38,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 10:21:05,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 10:21:05,入場料,8000181,入場料600円,600,,2
2021/11/05 10:21:05,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 10:21:35,カフェ,8000324,喫茶 800円,800,,3
2021/11/05 10:21:35,入場料,8000181,入場料600円,600,,3
2021/11/05 10:21:35,イベント,8000319,予約制入場手数料,200,,3
2021/11/05 10:23:13,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 10:23:13,カフェ,8000332,抹茶最中アイス 0円,0,,2
2021/11/05 10:25:36,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 10:25:36,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 10:30:37,物販,8000020,オリジナル手ぬぐい,600,340,2
2021/11/05 10:30:37,物販,8000180,マスキングテープ　黄色,400,200,2
2021/11/05 10:30:37,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 10:30:37,入場料,8000181,入場料600円,600,,2
2021/11/05 10:30:37,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 10:32:53,カフェ,8000361,どら焼き  0円,0,,2
2021/11/05 10:32:53,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 10:37:53,入場料,8000181,入場料600円,600,,1
2021/11/05 10:48:23,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 10:48:23,カフェ,8000325,抹茶 0円,0,,1
2021/11/05 10:50:27,カフェ,8000324,喫茶 800円,800,,2
2021/11/05 10:50:27,入場料,8000181,入場料600円,600,,2
2021/11/05 10:50:27,イベント,8000319,予約制入場手数料,200,,2
2021/11/05 10:55:52,カフェ,8000324,喫茶 800円,800,,1
2021/11/05 10:55:52,入場料,8000181,入場料600円,600,,1
2021/11/05 10:55:52,イベント,8000319,予約制入場手数料,200,,1
2021/11/05 10:59:33,カフェ,8000361,どら焼き  0円,0,,3
2021/11/05 10:59:33,カフェ,8000325,抹茶 0円,0,,3
2021/11/05 10:59:40,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 10:59:40,カフェ,8000335,ホットコーヒー 0円,0,,1
2021/11/05 11:08:28,入場料,8000181,入場料600円,600,,1
2021/11/05 11:11:26,茶道,8000301,茶道教室月謝,10000,,1
2021/11/05 11:12:09,カフェ,8000361,どら焼き  0円,0,,1
2021/11/05 11:12:09,カフェ,8000325,抹茶 0円,0,,2
2021/11/05 11:12:09,カフェ,8000332,抹茶最中アイス 0円,0,,1
2021/11/05 11:12:42,入場料,8000181,入場料600円,600,,1
2021/11/05 11:15:14,入場料,8000181,入場料600円,600,,1
2021/11/05 11:15:59,入場料,8000181,入場料600円,600,,1
2021/11/05 11:21:03,カフェ,8000361,どら焼き  0円,0,,1
